                    *********************************************************************************
                    *  Z= 12 A= 18: Positive-Parity Spin-dependent Level Density [MeV-1] for MG 18  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=000    J=001    J=002    J=003    J=004    J=005    J=006    J=007    J=008    J=009    J=010    J=011    J=012    J=013    J=014    J=015    J=016    J=017    J=018    J=019    J=020    J=021    J=022    J=023    J=024    J=025    J=026    J=027    J=028    J=029    J=030    J=031    J=032    J=033    J=034    J=035    J=036    J=037    J=038    J=039    J=040    J=041    J=042    J=043    J=044    J=045    J=046    J=047    J=048    J=049    J=050    J=051    J=052    J=053    J=054    J=055    J=056    J=057    J=058    J=059    J=060    J=061    J=062    J=063    J=064    J=065    J=066    J=067    J=068    J=069    J=070    J=071    J=072    J=073    J=074    J=075    J=076    J=077    J=078    J=079    J=080    J=081    J=082    J=083    J=084    J=085    J=086    J=087    J=088    J=089    J=090    J=091    J=092    J=093    J=094    J=095    J=096    J=097    J=098    J=099
  30.00  2.680  2.49E+06 6.44E+05 7.28E+06 1.52E+04 4.36E+04 6.63E+04 8.07E+04 8.62E+04 8.33E+04 7.42E+04 6.12E+04 4.71E+04 3.38E+04 2.26E+04 1.41E+04 8.15E+03 4.34E+03 2.10E+03 9.12E+02 3.32E+02 1.01E+02 2.17E+01 2.36E+00 9.09E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  3.078  3.92E+07 6.70E+06 7.86E+07 1.48E+05 4.25E+05 6.49E+05 7.99E+05 8.63E+05 8.48E+05 7.69E+05 6.50E+05 5.14E+05 3.81E+05 2.65E+05 1.73E+05 1.05E+05 5.95E+04 3.12E+04 1.51E+04 6.69E+03 2.67E+03 9.19E+02 2.80E+02 7.29E+01 1.59E+01 2.78E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.394  3.18E+08 4.91E+07 5.91E+08 1.03E+06 2.96E+06 4.55E+06 5.62E+06 6.13E+06 6.08E+06 5.59E+06 4.80E+06 3.86E+06 2.93E+06 2.09E+06 1.41E+06 8.93E+05 5.33E+05 2.98E+05 1.56E+05 7.62E+04 3.45E+04 1.43E+04 5.42E+03 1.84E+03 5.80E+02 1.59E+02 3.40E+01 4.84E+00 1.20E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.635  2.59E+09 4.06E+08 5.05E+09 7.98E+06 2.30E+07 3.56E+07 4.43E+07 4.88E+07 4.91E+07 4.58E+07 4.01E+07 3.30E+07 2.57E+07 1.89E+07 1.31E+07 8.61E+06 5.33E+06 3.11E+06 1.70E+06 8.72E+05 4.16E+05 1.83E+05 7.42E+04 2.73E+04 8.97E+03 2.60E+03 6.50E+02 1.36E+02 2.30E+01 2.68E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.863  2.26E+10 3.59E+09 4.59E+10 6.71E+07 1.94E+08 3.00E+08 3.77E+08 4.18E+08 4.24E+08 4.01E+08 3.56E+08 2.98E+08 2.36E+08 1.78E+08 1.27E+08 8.58E+07 5.50E+07 3.34E+07 1.91E+07 1.03E+07 5.21E+06 2.46E+06 1.08E+06 4.33E+05 1.58E+05 5.19E+04 1.49E+04 3.62E+03 7.07E+02 1.02E+02 9.73E+00 5.43E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  4.065  2.02E+11 3.22E+10 4.30E+11 5.53E+08 1.60E+09 2.50E+09 3.16E+09 3.55E+09 3.66E+09 3.52E+09 3.20E+09 2.75E+09 2.24E+09 1.75E+09 1.29E+09 9.16E+08 6.17E+08 3.96E+08 2.42E+08 1.41E+08 7.73E+07 4.02E+07 1.97E+07 9.06E+06 3.89E+06 1.55E+06 5.66E+05 1.88E+05 5.62E+04 1.47E+04 3.24E+03 5.70E+02 6.90E+01 3.57E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.246  1.48E+12 2.24E+11 3.09E+12 3.60E+09 1.05E+10 1.64E+10 2.09E+10 2.36E+10 2.46E+10 2.40E+10 2.21E+10 1.94E+10 1.61E+10 1.28E+10 9.78E+09 7.12E+09 4.96E+09 3.30E+09 2.10E+09 1.28E+09 7.38E+08 4.06E+08 2.12E+08 1.05E+08 4.87E+07 2.12E+07 8.64E+06 3.26E+06 1.13E+06 3.53E+05 9.90E+04 2.42E+04 4.98E+03 8.15E+02 9.55E+01 6.86E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.410  9.60E+12 1.40E+12 1.99E+13 2.12E+10 6.18E+10 9.70E+10 1.24E+11 1.42E+11 1.49E+11 1.47E+11 1.37E+11 1.22E+11 1.03E+11 8.38E+10 6.52E+10 4.86E+10 3.48E+10 2.39E+10 1.57E+10 9.92E+09 5.98E+09 3.45E+09 1.90E+09 9.92E+08 4.93E+08 2.31E+08 1.03E+08 4.26E+07 1.65E+07 5.93E+06 1.96E+06 5.84E+05 1.56E+05 3.61E+04 7.02E+03 1.08E+03 1.16E+02 6.55E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.559  5.62E+13 7.91E+12 1.16E+14 1.14E+11 3.32E+11 5.23E+11 6.73E+11 7.72E+11 8.18E+11 8.14E+11 7.68E+11 6.91E+11 5.95E+11 4.91E+11 3.89E+11 2.96E+11 2.17E+11 1.53E+11 1.04E+11 6.73E+10 4.20E+10 2.52E+10 1.44E+10 7.91E+09 4.13E+09 2.06E+09 9.72E+08 4.34E+08 1.83E+08 7.20E+07 2.64E+07 8.97E+06 2.78E+06 7.80E+05 1.94E+05 4.19E+04 7.57E+03 1.08E+03 1.07E+02 5.23E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.695  3.00E+14 4.09E+13 6.12E+14 5.62E+11 1.64E+12 2.59E+12 3.34E+12 3.86E+12 4.11E+12 4.13E+12 3.93E+12 3.57E+12 3.12E+12 2.61E+12 2.10E+12 1.63E+12 1.22E+12 8.75E+11 6.06E+11 4.05E+11 2.60E+11 1.61E+11 9.53E+10 5.43E+10 2.96E+10 1.54E+10 7.66E+09 3.62E+09 1.62E+09 6.88E+08 2.74E+08 1.02E+08 3.53E+07 1.13E+07 3.27E+06 8.52E+05 1.95E+05 3.84E+04 6.17E+03 7.57E+02 6.04E+01 1.85E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.820  1.48E+15 1.96E+14 2.99E+15 2.57E+12 7.52E+12 1.19E+13 1.54E+13 1.79E+13 1.92E+13 1.94E+13 1.86E+13 1.71E+13 1.50E+13 1.27E+13 1.04E+13 8.19E+12 6.22E+12 4.56E+12 3.23E+12 2.20E+12 1.45E+12 9.21E+11 5.63E+11 3.31E+11 1.87E+11 1.01E+11 5.25E+10 2.60E+10 1.23E+10 5.51E+09 2.34E+09 9.39E+08 3.53E+08 1.24E+08 4.01E+07 1.19E+07 3.19E+06 7.61E+05 1.58E+05 2.74E+04 3.77E+03 3.64E+02 1.70E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.936  6.82E+15 8.71E+14 1.36E+16 1.10E+13 3.22E+13 5.10E+13 6.63E+13 7.71E+13 8.32E+13 8.46E+13 8.18E+13 7.58E+13 6.74E+13 5.78E+13 4.77E+13 3.81E+13 2.94E+13 2.19E+13 1.58E+13 1.10E+13 7.38E+12 4.79E+12 3.00E+12 1.82E+12 1.06E+12 5.92E+11 3.18E+11 1.64E+11 8.09E+10 3.81E+10 1.71E+10 7.25E+09 2.91E+09 1.10E+09 3.89E+08 1.27E+08 3.84E+07 1.05E+07 2.58E+06 5.56E+05 1.01E+05 1.49E+04 1.62E+03 1.05E+02 2.26E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.044  2.93E+16 3.63E+15 5.78E+16 4.42E+13 1.29E+14 2.05E+14 2.68E+14 3.13E+14 3.39E+14 3.46E+14 3.37E+14 3.15E+14 2.82E+14 2.44E+14 2.04E+14 1.65E+14 1.29E+14 9.73E+13 7.12E+13 5.04E+13 3.46E+13 2.29E+13 1.47E+13 9.10E+12 5.44E+12 3.13E+12 1.74E+12 9.27E+11 4.75E+11 2.33E+11 1.09E+11 4.88E+10 2.07E+10 8.33E+09 3.16E+09 1.12E+09 3.71E+08 1.13E+08 3.16E+07 7.95E+06 1.77E+06 3.41E+05 5.47E+04 6.87E+03 6.02E+02 2.85E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.144  1.19E+17 1.43E+16 2.31E+17 1.67E+14 4.90E+14 7.80E+14 1.02E+15 1.19E+15 1.30E+15 1.34E+15 1.31E+15 1.23E+15 1.11E+15 9.70E+14 8.18E+14 6.68E+14 5.28E+14 4.04E+14 3.00E+14 2.16E+14 1.50E+14 1.02E+14 6.64E+13 4.20E+13 2.57E+13 1.52E+13 8.65E+12 4.75E+12 2.51E+12 1.28E+12 6.22E+11 2.90E+11 1.29E+11 5.46E+10 2.19E+10 8.31E+09 2.96E+09 9.82E+08 3.02E+08 8.52E+07 2.18E+07 4.96E+06 9.84E+05 1.64E+05 2.20E+04 2.15E+03 1.30E+02 3.72E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.237  4.55E+17 5.29E+16 8.71E+17 6.01E+14 1.76E+15 2.81E+15 3.68E+15 4.32E+15 4.72E+15 4.87E+15 4.80E+15 4.53E+15 4.13E+15 3.63E+15 3.09E+15 2.55E+15 2.03E+15 1.58E+15 1.19E+15 8.64E+14 6.12E+14 4.20E+14 2.79E+14 1.80E+14 1.12E+14 6.79E+13 3.96E+13 2.24E+13 1.22E+13 6.38E+12 3.21E+12 1.55E+12 7.20E+11 3.19E+11 1.34E+11 5.38E+10 2.03E+10 7.24E+09 2.41E+09 7.46E+08 2.12E+08 5.51E+07 1.28E+07 2.62E+06 4.61E+05 6.70E+04 7.66E+03 6.38E+02 3.46E+01 1.20E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.325  1.65E+18 1.86E+17 3.12E+18 2.05E+15 6.02E+15 9.61E+15 1.26E+16 1.49E+16 1.63E+16 1.69E+16 1.67E+16 1.59E+16 1.45E+16 1.29E+16 1.11E+16 9.19E+15 7.41E+15 5.81E+15 4.41E+15 3.26E+15 2.34E+15 1.63E+15 1.10E+15 7.22E+14 4.59E+14 2.83E+14 1.69E+14 9.75E+13 5.44E+13 2.93E+13 1.52E+13 7.60E+12 3.65E+12 1.68E+12 7.38E+11 3.10E+11 1.23E+11 4.66E+10 1.66E+10 5.52E+09 1.72E+09 4.92E+08 1.29E+08 3.06E+07 6.42E+06 1.17E+06 1.80E+05 2.23E+04 2.07E+03 1.31E+02 4.75E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.407  5.71E+18 6.25E+17 1.06E+19 6.68E+15 1.96E+16 3.14E+16 4.12E+16 4.87E+16 5.35E+16 5.57E+16 5.54E+16 5.29E+16 4.88E+16 4.35E+16 3.76E+16 3.15E+16 2.56E+16 2.03E+16 1.56E+16 1.16E+16 8.44E+15 5.96E+15 4.09E+15 2.72E+15 1.76E+15 1.10E+15 6.72E+14 3.96E+14 2.26E+14 1.25E+14 6.65E+13 3.42E+13 1.69E+13 8.05E+12 3.68E+12 1.61E+12 6.69E+11 2.65E+11 9.98E+10 3.54E+10 1.18E+10 3.66E+09 1.05E+09 2.77E+08 6.60E+07 1.40E+07 2.60E+06 4.07E+05 5.16E+04 4.94E+03 3.20E+02 1.15E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.484  1.87E+19 1.97E+18 3.40E+19 2.05E+16 6.03E+16 9.64E+16 1.27E+17 1.50E+17 1.66E+17 1.73E+17 1.73E+17 1.66E+17 1.54E+17 1.38E+17 1.20E+17 1.01E+17 8.30E+16 6.62E+16 5.13E+16 3.88E+16 2.85E+16 2.03E+16 1.41E+16 9.53E+15 6.26E+15 3.99E+15 2.47E+15 1.48E+15 8.64E+14 4.87E+14 2.66E+14 1.40E+14 7.13E+13 3.49E+13 1.65E+13 7.45E+12 3.23E+12 1.33E+12 5.26E+11 1.96E+11 6.93E+10 2.30E+10 7.13E+09 2.05E+09 5.42E+08 1.30E+08 2.80E+07 5.31E+06 8.63E+05 1.16E+05 1.23E+04 9.66E+02 5.97E+01 3.98E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 12 A= 32: Negative-parity Spin-dependent Level Density [MeV-1] for MG 32  *
                    *********************************************************************************
