# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 91 A= 232 Ef = -6.040
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
 22.000  3.222034      2.886581     0.4459053     -.1104528      1.342641     -.4560925E-01  7.459767      5.706115     -.9237255E-01
 22.500  3.166972      2.836010     0.4398556     -.1088936      1.385609     -.5730710E-01  7.447977      5.606149     -.9559374E-01
 23.000  3.113830      2.787181     0.4340442     -.1073951      1.428998     -.6879271E-01  7.434457      5.509624     -.9886478E-01
 23.500  3.062510      2.740005     0.4284590     -.1059542      1.472796     -.8007665E-01  7.419320      5.416368     -.1021853    
 24.000  3.012920      2.694399     0.4230887     -.1045679      1.516988     -.9116879E-01  7.402673      5.326215     -.1055550    
 24.500  2.964976      2.650287     0.4179228     -.1032337      1.561562     -.1020784      7.384615      5.239015     -.1089735    
 25.000  2.918598      2.607595     0.4129514     -.1019490      1.606502     -.1128141      7.365241      5.154624     -.1124405    
 25.500  2.873711      2.566258     0.4081653     -.1007114      1.651797     -.1233841      7.344637      5.072908     -.1159555    
 26.000  2.830247      2.526210     0.4035559     -.9951877E-01  1.697433     -.1337960      7.322886      4.993743     -.1195182    
 26.500  2.788139      2.487393     0.3991149     -.9836894E-01  1.743395     -.1440571      7.300064      4.917011     -.1231283    
 27.000  2.747326      2.449751     0.3948348     -.9726000E-01  1.789673     -.1541742      7.276244      4.842601     -.1267853    
 27.500  2.707750      2.413231     0.3907084     -.9619011E-01  1.836251     -.1641537      7.251494      4.770410     -.1304889    
 28.000  2.669356      2.377784     0.3867288     -.9515754E-01  1.883118     -.1740016      7.225878      4.700340     -.1342387    
 28.500  2.632093      2.343364     0.3828899     -.9416067E-01  1.930260     -.1837236      7.199454      4.632298     -.1380343    
 29.000  2.595913      2.309925     0.3791855     -.9319796E-01  1.977665     -.1933253      7.172279      4.566198     -.1418754    
 29.500  2.560770      2.277428     0.3756100     -.9226796E-01  2.025320     -.2028116      7.144405      4.501958     -.1457615    
 30.000  2.526621      2.245832     0.3721580     -.9136931E-01  2.073212     -.2121875      7.115883      4.439500     -.1496922    
 31.000  2.461143      2.185200     0.3656046     -.8966094E-01  2.169660     -.2306261      7.057076      4.319644     -.1576860    
 32.000  2.399180      2.127755     0.3594882     -.8806333E-01  2.266912     -.2486753      6.996196      4.206089     -.1658536    
 33.000  2.340461      2.073253     0.3537751     -.8656790E-01  2.364874     -.2663659      6.933546      4.098351     -.1741917    
 34.000  2.284742      2.021474     0.3484353     -.8516696E-01  2.463453     -.2837258      6.869391      3.995995     -.1826971    
 35.000  2.231806      1.972218     0.3434416     -.8385356E-01  2.562559     -.3007805      6.803969      3.898627     -.1913664    
 36.000  2.181453      1.925305     0.3387694     -.8262141E-01  2.662106     -.3175532      6.737491      3.805891     -.2001963    
 37.000  2.133504      1.880572     0.3343963     -.8146480E-01  2.762010     -.3340650      6.670144      3.717464     -.2091833    
 38.000  2.087794      1.837871     0.3303020     -.8037856E-01  2.862188     -.3503353      6.602095      3.633053     -.2183241    
 39.000  2.044176      1.797066     0.3264681     -.7935795E-01  2.962564     -.3663821      6.533492      3.552391     -.2276152    
 40.000  2.002512      1.758033     0.3228778     -.7839866E-01  3.063060     -.3822216      6.464468      3.475232     -.2370531    
 41.000  1.962679      1.720660     0.3195154     -.7749674E-01  3.163606     -.3978692      6.395141      3.401354     -.2466345    
 42.000  1.924561      1.684843     0.3163669     -.7664857E-01  3.264130     -.4133387      6.325617      3.330551     -.2563557    
 43.000  1.888055      1.650486     0.3134193     -.7585083E-01  3.364567     -.4286432      6.255991      3.262637     -.2662133    
 44.000  1.853063      1.617503     0.3106607     -.7510047E-01  3.464852     -.4437948      6.186346      3.197436     -.2762038    
 45.000  1.819497      1.585812     0.3080799     -.7439466E-01  3.564925     -.4588047      6.116759      3.134791     -.2863236    
 46.000  1.787275      1.555339     0.3056668     -.7373080E-01  3.664728     -.4736834      6.047297      3.074553     -.2965692    
 47.000  1.756321      1.526015     0.3034120     -.7310649E-01  3.764206     -.4884406      5.978019      3.016586     -.3069370    
 48.000  1.726564      1.497777     0.3013067     -.7251950E-01  3.863307     -.5030856      5.908981      2.960765     -.3174237    
 49.000  1.697940      1.470564     0.2993430     -.7196777E-01  3.961981     -.5176269      5.840230      2.906972     -.3280255    
 50.000  1.670387      1.444323     0.2975133     -.7144938E-01  4.060181     -.5320725      5.771810      2.855099     -.3387390    
 51.000  1.643850      1.419002     0.2958106     -.7096254E-01  4.157864     -.5464301      5.703758      2.805045     -.3495607    
 52.000  1.618276      1.394553     0.2942284     -.7050561E-01  4.254989     -.5607068      5.636109      2.756715     -.3604870    
 53.000  1.593616      1.370933     0.2927606     -.7007702E-01  4.351515     -.5749094      5.568894      2.710023     -.3715145    
 54.000  1.569826      1.348099     0.2914017     -.6967534E-01  4.447408     -.5890443      5.502138      2.664886     -.3826397    
 55.000  1.546861      1.326014     0.2901463     -.6929921E-01  4.542633     -.6031174      5.435867      2.621228     -.3938590    
 56.000  1.524682      1.304640     0.2889896     -.6894738E-01  4.637158     -.6171345      5.370102      2.578977     -.4051692    
 57.000  1.503253      1.283945     0.2879267     -.6861866E-01  4.730954     -.6311010      5.304861      2.538067     -.4165667    
 58.000  1.482537      1.263896     0.2869535     -.6831195E-01  4.823995     -.6450222      5.240161      2.498435     -.4280481    
 59.000  1.462503      1.244463     0.2860659     -.6802620E-01  4.916254     -.6589029      5.176015      2.460021     -.4396101    
 60.000  1.443119      1.225619     0.2852600     -.6776045E-01  5.007709     -.6727478      5.112438      2.422771     -.4512492    
 61.000  1.424356      1.207337     0.2845322     -.6751376E-01  5.098339     -.6865615      5.049438      2.386632     -.4629623    
 62.000  1.406187      1.189593     0.2838792     -.6728528E-01  5.188125     -.7003481      4.987027      2.351555     -.4747459    
 63.000  1.388586      1.172362     0.2832978     -.6707419E-01  5.277049     -.7141119      4.925211      2.317494     -.4865967    
